190;1.30298901659332;1.19440377484451
191;1.3135858927599;1.19932393358
192;1.32315878591803;1.20505567205506
193;1.33110704313614;1.2113075415792
194;1.33683585255243;1.21779723134419
195;1.33976334800408;1.22425725591278
196;1.3394414537164;1.23046064867346
197;1.33673521336973;1.23647524466227
198;1.3332219624877;1.24249378318749
199;1.33048829095856;1.24870696817861
200;1.32995319233986;1.25524718434856
201;1.3310860904144;1.26201829625988
202;1.33203274697242;1.26876760638302
203;1.33092607673614;1.27526241289244
204;1.32615192816714;1.28134263043943
205;1.31841320779569;1.28732023463088
206;1.30971286350296;1.29372631759005
207;1.30208122714413;1.30105938453291
208;1.29742847750776;1.30972922936312
209;1.29593163155917;1.31954491915797
210;1.29656737128873;1.32994246051871
211;1.29828570210512;1.34037523264591
212;1.30004955031514;1.35032545457553
213;1.30105684180873;1.35943330311468
214;1.30131264750419;1.36786498111267
215;1.30100879538941;1.37589384971392
216;1.30033340527877;1.38378356865656
217;1.29948624364603;1.39178464477277
218;1.2986932216393;1.39992645661544
219;1.2982232631606;1.40807444441385
220;1.29833447674968;1.41608347688858
221;1.29927635922425;1.42380794268013
222;1.30127418955891;1.43111652789429
223;1.30404086703724;1.43803775433861
224;1.30688572895836;1.44472845495443
225;1.30911844285401;1.45135836285203
226;1.31005991758441;1.45809361416244
227;1.30913190242583;1.46508919112424
228;1.30673524985785;1.47233726205006
229;1.30379575139128;1.47974097778833
230;1.30123671644632;1.48717752545821
231;1.29997138252184;1.49452520734036
232;1.3008271024;1.50165613585081
233;1.30366770683896;1.5085554314823
234;1.30773521223436;1.51529910754202
235;1.31227117036385;1.52196439661646
236;1.31652837937278;1.52862257398415
237;1.31977230211775;1.53535954402778
238;1.32143429985338;1.54224466568343
239;1.32176714396191;1.54931222897685
240;1.32129303313746;1.55658127941255
241;1.32053006696957;1.56406510662781
242;1.31998805979272;1.57177558130776
243;1.32017139490942;1.57971912438164
244;1.32126516248908;1.58787960173538
245;1.32299254460402;1.59622970561189
246;1.32503850358215;1.60474204655304
247;1.32709255648919;1.61339538039782
248;1.32884656942365;1.62216620759681
249;1.33000204686696;1.6310350838257
250;1.3303646664151;1.63999394683205
251;1.33015546815299;1.64905535669889
252;1.32968508862917;1.65823473456648
253;1.32927092155589;1.66754945440729
254;1.32922013248991;1.67700213494691
255;1.32983709451645;1.6866050806137
256;1.33137225891819;1.69634374223414
257;1.33374770036601;1.7061397739434
258;1.33676831609004;1.71588447481239
259;1.34023666767854;1.72547510135327
260;1.34396272424117;1.73481001961303
261;1.34775798617206;1.74379230107561
262;1.35143728965408;1.75233066168106
263;1.35495553041793;1.76040463797677
264;1.35844124586402;1.7680816209849
265;1.36202793851157;1.7754408199898
266;1.36585609897775;1.78255235073608
267;1.37005912774188;1.7894921104908
268;1.37476654708979;1.79633044259601
269;1.38011391795194;1.8031373842624
270;1.38617253253778;1.80995146066468
271;1.39281714062108;1.81670294412925
272;1.39987120987782;1.82329630182392
273;1.40716740730212;1.82963660658978
274;1.41453719991523;1.83563217719237
275;1.42181745423721;1.84118572479084
276;1.42884914318139;1.84620959643541
277;1.4354829441502;1.85062456563889
278;1.44167407351594;1.85445521225185
279;1.44741034494303;1.85775582535707
280;1.45267754242173;1.86059185267926
281;1.45746739449368;1.86301937886115
282;1.46176381964554;1.86509610058697
283;1.4655564834269;1.86688130477399
284;1.46882788555191;1.86842857968264
285;1.47157421728492;1.8697969614313
286;1.47388610677151;1.87102652459394
287;1.47593497975;1.87215225461222
288;1.4778947302012;1.87321190300416
289;1.47993622309609;1.87423617093255
290;1.48223036609437;1.87526181056733
291;1.48494991933637;1.87632253702211
292;1.48825954320265;1.87745478452445
293;1.49232071824996;1.87869133338026
294;1.49708045228909;1.88002922334364
295;1.5023032904327;1.88143434018966
296;1.50774854857176;1.88286369281482
297;1.51318004283626;1.88428337625686
298;1.5183625809299;1.88564973607722
299;1.52306054594752;1.88692432986116
300;1.52704082348484;1.88806347260606
301;1.53007290013905;1.88902437245789
302;1.53200442026061;1.88978240644208
303;1.53297174576576;1.89035773686255
304;1.53317932224998;1.89079317593832
305;1.5328242947155;1.89112673252483
306;1.53211205083321;1.89139560544809
307;1.53123793302875;1.89163939680536
308;1.53040894761725;1.89189628334826
309;1.52982069062562;1.89220541841161
310;1.52967746474848;1.89260485737497
311;1.53017726592756;1.89313033496417
312;1.53139254169417;1.89379595436164
313;1.53312882564434;1.89455377226976
314;1.53515666437353;1.89535378865542
315;1.53724853904;1.89614426423218
316;1.53918059450058;1.89687292734309
317;1.54072364001428;1.89748500254913
318;1.54165243234536;1.89793103724987
319;1.54174272407684;1.89815716610714
320;1.54076674310216;1.89811015398201
321;1.53851338183468;1.89774429944721
322;1.53500401729229;1.89706018172948
323;1.53044676801261;1.89610319068353
324;1.52505994717874;1.8949189540687
325;1.51905783517987;1.8935487072218
326;1.51265542522159;1.89204028378158
327;1.50607310261782;1.8904328050552
328;1.49953241697876;1.88876877080551
329;1.49325716890566;1.88708955073366
330;1.48747170347303;1.88543418570709
331;1.48240355716576;1.88383924640551
332;1.47827586065299;1.88234149935375
333;1.47517320084338;1.88095879074649
334;1.47301451799486;1.87967597479556
335;1.47171160237033;1.87847944906284
336;1.47117227388116;1.87735661488079
337;1.47130356041134;1.87629533039953
338;1.47201521502575;1.87528632300972
339;1.47321424495296;1.87431326398026
340;1.47480979268278;1.87336700210958
341;1.47670466072017;1.87243602160199
342;1.4788088520091;1.87150624385292
343;1.48102855715509;1.87056825245936
344;1.48329697188016;1.8696256060476
